,x,y,psi,curvature
5188,-723.2577815335154,-248.47604648966504,0.4464842908201083,-0.051911877807913225
5189,-723.1682392646976,-248.43346385635573,0.4413401840091357,-0.05096986325448161
5190,-723.0784711289116,-248.39133348139282,0.4362903923271625,-0.05002562352962058
5191,-722.9884811369092,-248.34964704066115,0.4313351240170143,-0.04907944195972051
5192,-722.8982732994417,-248.30839621004552,0.42647455963569586,-0.04813158894753788
5193,-722.8078516272603,-248.2675726654307,0.4217088533424808,-0.047182322061983896
5194,-722.7172201311167,-248.22716808270152,0.41703813417679325,-0.046231886152173086
5195,-722.6263828217621,-248.1871741377427,0.4124625073235226,-0.04528051348388295
5196,-722.5353437099476,-248.147582506439,0.4079820553636993,-0.04432842389664125
5197,-722.4441068064249,-248.1083848646753,0.4035968395084511,-0.043375824979669984
5198,-722.3526761219453,-248.06957288833627,0.39930690081451936,-0.04242291226500826
5199,-722.2610556672603,-248.0311382533068,0.395112261379672,-0.041469869436175776
5200,-722.1692494531208,-247.9930726354716,0.391012925516514,-0.040516868550802256
5201,-722.0772614902785,-247.9553677107155,0.38700888090344854,-0.03956407027573751
5202,-721.9850957894848,-247.91801515492324,0.3831000997115144,-0.038611624133188645
5203,-721.892756361491,-247.88100664397965,0.3792865397061396,-0.03765966875654037
5204,-721.8002472170485,-247.8443338537695,0.37556814532288196,-0.03670833215456525
5205,-721.7075723669086,-247.80798846017754,0.3719448487163593,-0.03575773198280412
5206,-721.6147358218227,-247.77196213908857,0.3684165707817725,-0.034807975820992106
5207,-721.5217415925422,-247.7362465663874,0.36498322214838685,-0.03385916145544039
5208,-721.4285936898185,-247.70083341795873,0.36164470414459055,-0.03291137716539468
5209,-721.3352961244028,-247.6657143696875,0.3584009097341556,-0.03196470201244055
5210,-721.2418529070467,-247.63088109745834,0.3552517244234253,-0.031019206132095942
5211,-721.1482680485011,-247.5963252771561,0.3521970271393001,-0.03007495102682095
5212,-721.054545559518,-247.56203858466557,0.3492366910778482,-0.029131989859703666
5213,-720.9606894508483,-247.5280126958715,0.34637058452355773,-0.028190367748183124
5214,-720.8667037332438,-247.4942392866587,0.3435985716392394,-0.027250122057210693
5215,-720.7725924174554,-247.46071003291195,0.3409205132266488,-0.026311282691311777
5216,-720.6783595142347,-247.427416610516,0.33833626745800766,-0.025373872385087926
5217,-720.584009034333,-247.39435069535568,0.3358456905785405,-0.02443790699171763
5218,-720.4895449885017,-247.36150396331576,0.3334486375802917,-0.0235033957691036
5219,-720.3949713874923,-247.32886809028102,0.3311449628474585,-0.02257034166334314
5220,-720.300292242056,-247.29643475213624,0.32893452077350976,-0.02163874158924575
5221,-720.2055115629441,-247.2641956247662,0.32681716635043545,-0.020708586707688027
5222,-720.1106333609082,-247.23214238405566,0.3247927557304011,-0.019779862699601383
5223,-720.0156616466994,-247.20026670588945,0.3228611467601913,-0.018852550036465285
5224,-719.9206004310695,-247.16856026615238,0.32102219948878163,-0.01792662424719454
5225,-719.8254537247693,-247.13701474072914,0.3192757766483958,-0.017002056181345208
5226,-719.7302255385505,-247.10562180550454,0.31762174410944816,-0.016078812268616672
5227,-719.6349198831645,-247.07437313636342,0.3160599713097011,-0.01515685477462217
5228,-719.5395407693624,-247.0432604091905,0.3145903316580416,-0.014236142052964567
5229,-719.4440922078959,-247.01227529987062,0.31321270291323255,-0.013316628793660135
5230,-719.3485782095161,-246.98140948428855,0.3119269675379932,-0.012398266267977302
5231,-719.2530027849746,-246.95065463832898,0.31073301302878736,-0.011481002569800548
5232,-719.1573699450224,-246.9200024378768,0.3096307322216282,-0.01056478285361412
5233,-719.0616837004114,-246.88944455881676,0.3086200235742558,-0.009649549569255154
5234,-718.9659480618926,-246.85897267703373,0.30770079142499496,-0.008735242693582421
5235,-718.8701670402174,-246.82857846841233,0.3068729462285874,-0.00782179995922232
5236,-718.7743446461371,-246.79825360883743,0.30613640476929865,-0.006909157080588388
5237,-718.6784848904034,-246.7679897741938,0.3054910903515415,-0.005997247977346928
5238,-718.5825917837673,-246.73777864036623,0.30493693296827606,-0.005086004995548496
5239,-718.4866693369804,-246.70761188323957,0.30447386944740557,-0.004175359126633964
5240,-718.390721560794,-246.67748117869849,0.30410184357636477,-0.003265240224532303
5241,-718.2947524659593,-246.64737820262778,0.3038208062050903,-0.0023555772210947035
5242,-718.1987660632278,-246.61729463091228,0.3036307153275149,-0.0014462983400795304
5243,-718.1027663633511,-246.58722213943676,0.30353153614173006,-0.0005373313099431569
5244,-718.0067573770801,-246.55715240408605,0.303523241088917,0.0003713964243254353
5245,-717.9107431151666,-246.52707710074483,0.303605809871132,0.001279957490086057
5246,-717.8147275883618,-246.49698790529794,0.3037792294480063,0.002188424376382981
5247,-717.7187148074169,-246.46687649363017,0.304043494012391,0.0030968692235088355
5248,-717.6227087830836,-246.4367345416263,0.30439860494496035,0.004005363612536063
5249,-717.526713526113,-246.40655372517108,0.3048445707477551,0.00491397835457786
5250,-717.4307330472565,-246.3763257201493,0.30538140695663213,0.005822783279543834
5251,-717.3347713572655,-246.3460422024458,0.3060091360325474,0.006731847024139608
5252,-717.2388324668915,-246.3156948479453,0.3067277872315994,0.007641236818900962
5253,-717.1429203868855,-246.28527533253262,0.3075373964537131,0.008551018274024
5254,-717.0470391279995,-246.25477533209258,0.308438006069839,0.009461255163781181
5255,-716.9511927009842,-246.22418652250985,0.30942966472751926,0.010372009209322151
5256,-716.8553851165913,-246.19350057966926,0.31051242713463334,0.011283339859648177
5257,-716.7596203855721,-246.16270917945567,0.3116863538211546,0.012195304070596505
5258,-716.663902518678,-246.13180399775376,0.3129515108786917,0.01310795608164809
5259,-716.5682355266604,-246.10077671044843,0.31430796967759517,0.014021347190406815
5260,-716.4726234202707,-246.06961899342434,0.3157558065613984,0.014935525524614295
5261,-716.3770702102601,-246.0383225225663,0.31729510251831383,0.015850535811560946
5262,-716.28157990738,-246.00687897375914,0.318925942829554,0.016766419144808788
5263,-716.1861565223819,-245.9752800228876,0.3206484166941769,0.017683212748125964
5264,-716.0908040660171,-245.9435173458365,0.32246261683018257,0.018600949736575126
5265,-715.995526549037,-245.91158261849063,0.32436863905158597,0.019519658874722505
5266,-715.9003279821927,-245.8794675167347,0.326366581821144,0.020439364331938215
5267,-715.805212376236,-245.8471637164536,0.3284565457784889,0.021360085434823015
5268,-715.7101837419178,-245.81466289353202,0.33063863324335235,0.02228183641678903
5269,-715.6152460899901,-245.78195672385482,0.33291294769360685,0.023204626164874162
5270,-715.5204034312036,-245.74903688330673,0.3352795932178686,0.024128457963903397
5271,-715.4256597763101,-245.7158950477725,0.33773867394236273,0.025053329238124224
5272,-715.3310191360608,-245.682522893137,0.3402902934318601,0.025979231290517532
5273,-715.2364855212071,-245.64891209528494,0.342934554064424,0.026906149039988326
5274,-715.1420629425003,-245.6150543301012,0.3456715563797805,0.027834060756702816
5275,-715.0477554106918,-245.58094127347044,0.3485013984011585,0.02876293779588276
5276,-714.9535669365331,-245.54656460127754,0.35142417493041433,0.02969274433039211
5277,-714.8595015307754,-245.5119159894072,0.35443997681640294,0.030623437082536682
5278,-714.7655632041701,-245.4769871137443,0.3575488901964925,0.03155496505551005
5279,-714.6717559674687,-245.44176965017354,0.3607509957112257,0.03248726926499266
5280,-714.5780838314224,-245.40625527457976,0.36404636769219056,0.033420282471465064
5281,-714.4845508054398,-245.3704356656865,0.3674342157977345,0.03419715578816401
5282,-714.3911595039593,-245.3343054512623,0.3708289476210164,0.03369724792225884
5283,-714.2979085087155,-245.2978677844365,0.3741736201176328,0.03319598204408953
5284,-714.2047956769771,-245.26112734990053,0.3774681012853178,0.032693433754895716
5285,-714.1118188660126,-245.2240888323458,0.380712266568549,0.032189676388399646
5286,-714.0189759330904,-245.18675691646374,0.3839059986319169,0.03168478101415066
5287,-713.9262647354789,-245.14913628694578,0.3870491871340014,0.031178816443529392
5288,-713.8336831304468,-245.1112316284834,0.39014172850195833,0.030671849238304016
5289,-713.741228975263,-245.07304762576803,0.39318352570708437,0.030163943721620057
5290,-713.6489001271951,-245.03458896349102,0.3961744880416149,0.029655161991306325
5291,-713.5566944435124,-244.9958603263439,0.3991145308969297,0.029145563935392617
5292,-713.4646097814829,-244.95686639901805,0.40200357554345023,0.028635207249716025
5293,-713.3726439983755,-244.9176118662049,0.40484154891238044,0.02812414745751494
5294,-713.2807949514583,-244.878101412596,0.4076283833795021,0.02761243793090021
5295,-713.1890604980002,-244.83833972288267,0.41036401655122234,0.02710012991409524
5296,-713.0974384952698,-244.79833148175635,0.4130483910529985,0.026587272548350867
5297,-713.0059268005351,-244.7580813739085,0.41568145432036396,0.026073912898422924
5298,-712.9145232710649,-244.71759408403057,0.41826315839266226,0.02556009598052383
5299,-712.8232257641278,-244.676874296814,0.4207934597096443,0.02504586479165025
5300,-712.7320321369921,-244.63592669695018,0.4232723189110788,0.02453126034019221
5301,-712.6409402469263,-244.59475596913057,0.42569970063945534,0.024016321677743632
5302,-712.5499479511992,-244.5533667980466,0.4280755733459528,0.023501085932016642
5303,-712.4590531070791,-244.51176386838972,0.43039990909973747,0.02298558834078606
5304,-712.3682535718345,-244.4699518648514,0.4326726834007041,0.022469862286781564
5305,-712.277547202734,-244.42793547212298,0.4348938749957622,0.021953939333448472
5306,-712.186931857046,-244.38571937489598,0.4370634656987142,0.021437849261512914
5307,-712.0964053920392,-244.34330825786174,0.43918144021385275,0.020921620106269998
5308,-712.0059656649819,-244.3007068057118,0.44124778596330727,0.020405278195537207
5309,-711.9156105331429,-244.25791970313756,0.44326249291821657,0.01988884818820688
5310,-711.8253378537902,-244.21495163483047,0.44522555343379616,0.019372353113334753
5311,-711.7351454841928,-244.17180728548192,0.44713696208831544,0.01885581440971642
5312,-711.6450312816189,-244.12849133978335,0.4489967155260776,0.018339251965886358
5313,-711.5549931033373,-244.08500848242622,0.4508048123044074,0.0178226841604975
5314,-711.4650288066164,-244.041363398102,0.4525612527446935,0.01730612790303085
5315,-711.3751362487246,-243.9975607715021,0.4542660387875275,0.016789598674787593
5316,-711.2853132869305,-243.95360528731786,0.4559191738519331,0.01627311057013079
5317,-711.1955577785025,-243.9095016302408,0.45752066269875163,0.015756676337925952
5318,-711.1058675807093,-243.8652544849624,0.4590705112981692,0.015240307423153417
5319,-711.0162405508192,-243.8208685361741,0.46056872670141297,0.014724014008656049
5320,-710.9266745461009,-243.77634846856716,0.4620153169166363,0.01420780505698879
5321,-710.8371674238228,-243.73169896683322,0.463410290788975,0.013691688352350531
5322,-710.7477170412535,-243.68692471566357,0.4647536578848179,0.013175670542561154
5323,-710.6583212556613,-243.64203039974979,0.4660454283802671,0.01265975718106898
5324,-710.5689779243152,-243.59702070378322,0.46728561295379983,0.012143952768965021
5325,-710.4796849044832,-243.55190031245527,0.46847422268313915,0.011628260796982207
5326,-710.390440053434,-243.50667391045738,0.4696112689463086,0.011112683787471898
5327,-710.3012412284359,-243.4613461824811,0.47069676332689586,0.01059722333633138
5328,-710.2120862867578,-243.4159218132177,0.4717307175235014,0.010081880154878646
5329,-710.1229730856681,-243.37040548735882,0.4727131432633689,0.00956665411166085
5330,-710.0338994824351,-243.3248018895957,0.4736440522202013,0.009051544274184637
5331,-709.9448633343276,-243.27911570461984,0.4745234559361325,0.008536548950569944
5332,-709.8558624986138,-243.23335161712274,0.47535136574787223,0.008021665731110074
5333,-709.7668948325623,-243.1875143117957,0.47612779271699684,0.007506891529742779
5334,-709.6779581934419,-243.14160847333034,0.4768527475643817,0.0069922226254268294
5335,-709.5890504385208,-243.0956387864179,0.4775262406087725,0.006477654703420023
5336,-709.5001694250676,-243.04960993574994,0.47814828170946944,0.005963182896467376
5337,-709.4113130103508,-243.00352660601786,0.47871888021313475,0.005448801825889089
5338,-709.3224790516388,-242.9573934819131,0.4792380449047003,0.00493450564257943
5339,-709.2336654062004,-242.91121524812715,0.4797057839623704,0.0044202880679169556
5340,-709.1448699313039,-242.86499658935134,0.4801221049167145,0.0039061424345874277
5341,-709.0560904842177,-242.81874219027713,0.48048701461383214,0.0033920617273333936
5342,-708.9673249222108,-242.772456735596,0.4808005191825957,0.0028780386236246327
5343,-708.8785711025512,-242.72614490999933,0.48106262400595334,0.0023640655342648366
5344,-708.7898268825077,-242.67981139817869,0.4812733336962892,0.0018501346439388278
5345,-708.7010901193485,-242.63346088482535,0.4814326520748386,0.0013362379517051334
5346,-708.6123586703422,-242.5870980546308,0.481540582155146,0.0008223673114508471
5347,-708.5236303927578,-242.54072759228652,0.4815971261305707,0.00030851447230562107
5348,-708.4349031438632,-242.49435418248385,0.48160228536582955,-0.00020532888096756548
5349,-708.3461747809273,-242.4479825099144,0.4815560603925805,-0.0007191710875988182
5350,-708.2574431612184,-242.40161725926944,0.48145845090903955,-0.0012330204704486109
5351,-708.168706142005,-242.35526311524038,0.48130945578363804,-0.0017468852956380634
5352,-708.0799615805556,-242.30892476251879,0.4811090730627142,-0.002260773732174631
5353,-707.9912073341388,-242.26260688579606,0.4808572999822439,-0.002774693811555443
5354,-707.9024412600234,-242.21631416976365,0.48055413298361377,-0.0032886533873423035
5355,-707.8136612154774,-242.1700512991129,0.4801995677334355,-0.003802660094702744
5356,-707.7248650577694,-242.12382295853533,0.4797935991474123,-0.004316721309900015
5357,-707.6360506441682,-242.07763383272234,0.47933622141825605,-0.004830844109735941
5358,-707.5472158319421,-242.03148860636537,0.47882742804766326,-0.005345035230930584
5359,-707.4583584783596,-241.98539196415587,0.47826721188235843,-0.005859301029434856
5360,-707.3694764406894,-241.93934859078527,0.47765556515420515,-0.006373647439672993
5361,-707.2805675761997,-241.893363170945,0.4769924795244047,-0.006888079933700788
5362,-707.1916297421595,-241.84744038932647,0.47627794613177465,-0.007402603480286893
5363,-707.1026607958366,-241.80158493062115,0.47551195564512877,-0.00791722250390476
5364,-707.0136585945003,-241.75580147952056,0.474694498319761,-0.008431940843635681
5365,-706.9246209954185,-241.71009472071594,0.4738255640580395,-0.008946761711984347
5366,-706.8355458558598,-241.66446933889884,0.4729051424741335,-0.009461687653597917
5367,-706.746431033093,-241.6189300187607,0.4719332229628625,-0.009976720503901165
5368,-706.6572743843866,-241.5734814449929,0.4709097947726914,-0.010491861347641317
5369,-706.568073767009,-241.528128302287,0.4698348470828762,-0.01100711047734916
5370,-706.4788270382284,-241.48287527533427,0.4687083690847605,-0.011522467351724628
5371,-706.3895320553136,-241.43772704882628,0.46753035006725013,-0.012037930553944944
5372,-706.3001866755332,-241.39268830745434,0.46630077950644705,-0.012553497749915427
5373,-706.2107887561555,-241.34776373591,0.4650196471594684,-0.013069165646464636
5374,-706.1213361544493,-241.30295801888468,0.4636869431624469,-0.013584929949498772
5375,-706.0318267276829,-241.25827584106977,0.46230265813271093,-0.014100785322132535
5376,-705.9422583331248,-241.2137218871567,0.4608667832751669,-0.01461672534280362
5377,-705.8526288280434,-241.16930084183693,0.4593793104928538,-0.015132742463400883
5378,-705.7629360697075,-241.12501738980183,0.457840232501694,-0.015648827967417938
5379,-705.6731779312057,-241.0808761812533,0.4562531600212839,-0.01593497464500158
5380,-705.5833533771724,-241.03687948669238,0.45467041904741445,-0.015719823499268787
5381,-705.4934631514944,-240.99302569763995,0.4531091994708169,-0.01550454786479407
5382,-705.4035081617974,-240.94931284864467,0.4515695133943429,-0.015289154626640456
5383,-705.3134893157076,-240.90573897425548,0.45005137224291547,-0.015073650458707571
5384,-705.2234075208512,-240.86230210902116,0.44855478678452937,-0.014858041826087222
5385,-705.1332636848539,-240.81900028749038,0.4470797671510057,-0.014642334987466608
5386,-705.0430587153419,-240.77583154421205,0.44562632285852033,-0.01442653599758062
5387,-704.9527935199413,-240.73279391373492,0.4441944628278675,-0.014210650709705995
5388,-704.862469006278,-240.68988543060783,0.4427841954044814,-0.013994684778198865
5389,-704.7720860819785,-240.64710412937958,0.4413955283782008,-0.013778643661072244
5390,-704.6816456546683,-240.6044480445989,0.4400284690027668,-0.013562532622610248
5391,-704.5911486319736,-240.56191521081467,0.43868302401507303,-0.013346356736020599
5392,-704.5005959215205,-240.5195036625756,0.43735919965413284,-0.013130120886118635
5393,-704.4099884309348,-240.47721143443061,0.4360570016797845,-0.012913829772044545
5394,-704.3193270678432,-240.4350365609284,0.4347764353911232,-0.012697487910010788
5395,-704.2286127398712,-240.39297707661783,0.4335175056446495,-0.01248109963607665
5396,-704.1378463546449,-240.35103101604759,0.4322802168721531,-0.012264669108951963
5397,-704.0470288197903,-240.3091964137666,0.4310645730983013,-0.012048200312823332
5398,-703.9561610429337,-240.26747130432364,0.42987057795795003,-0.011831697060205
5399,-703.8652439317011,-240.2258537222675,0.42869823471316926,-0.01161516299481156
5400,-703.7742783937183,-240.1843417021469,0.42754754626997304,-0.01139860159444978
5401,-703.6832653366116,-240.1429332785107,0.4264185151947728,-0.01118201617393181
5402,-703.5922056680067,-240.10162648590773,0.4253111437305253,-0.010965409888003458
5403,-703.50110029553,-240.06041935888672,0.42422543381259314,-0.010748785734289938
5404,-703.4099501268076,-240.01930993199656,0.42316138708431067,-0.01053214655625654
5405,-703.3187560694652,-239.97829623978595,0.42211900491224597,-0.0103154950461818
5406,-703.2275190311292,-239.93737631680375,0.42109828840117786,-0.010098833748145733
5407,-703.1362399194252,-239.89654819759875,0.4200992384087611,-0.00988216506102704
5408,-703.0449196419795,-239.85580991671972,0.4191218555598973,-0.009665491241511955
5409,-702.9535591064184,-239.8151595087155,0.41816614026080423,-0.00944881440711252
5410,-702.8621592203676,-239.77459500813487,0.4172320927127782,-0.009232136539192042
5411,-702.7707208914533,-239.7341144495266,0.4163197129256632,-0.009015459486000563
5412,-702.6792450273011,-239.69371586743955,0.41542900073100636,-0.008798784965714554
5413,-702.5877325355377,-239.6533972964224,0.41455995579491367,-0.008582114569483693
5414,-702.4961843237891,-239.61315677102414,0.4137125776306015,-0.008365449764482762
5415,-702.4046012996807,-239.57299232579342,0.41288686561063725,-0.008148791896966658
5416,-702.3129843708393,-239.53290199527908,0.41208281897888416,-0.007932142195331613
5417,-702.2213344448904,-239.49288381402988,0.4113004368621304,-0.0077155017731769925
5418,-702.1296524294603,-239.45293581659467,0.41053971828141617,-0.007498871632370789
5419,-702.0379392321752,-239.41305603752227,0.40980066216305433,-0.007282252666117084
5420,-701.9461957606608,-239.3732425113614,0.4090832673493406,-0.007065645662023634
5421,-701.8544229225432,-239.33349327266092,0.40838753260896404,-0.006849051305172904
5422,-701.7626216254484,-239.29380635596962,0.40771345664710307,-0.0066324701811911295
5423,-701.6707927770028,-239.25417979583628,0.4070610381152182,-0.006415902779318697
5424,-701.5789372848323,-239.2146116268097,0.4064302756205383,-0.006199349495480288
5425,-701.4870560565627,-239.17509988343872,0.40582116773523536,-0.005982810635353197
5426,-701.3951499998203,-239.13564260027206,0.40523371300530026,-0.005766286417437227
5427,-701.3032200222309,-239.09623781185857,0.40466790995910423,-0.0055497769761209724
5428,-701.2112670314207,-239.05688355274705,0.4041237571156577,-0.005333282364747972
5429,-701.119291935016,-239.01757785748634,0.4036012529925615,-0.005116802558681245
5430,-701.0272956406424,-238.97831876062511,0.4031003961136503,-0.00490033745836487
5431,-700.9352790559261,-238.93910429671226,0.402621185016334,-0.00468388689238612
5432,-700.8432430884933,-238.8999325002966,0.40216361825862895,-0.004467450620533095
5433,-700.7511886459697,-238.8608014059268,0.40172769442588513,-0.00425102833685149
5434,-700.6591166359821,-238.82170904815186,0.4013134121372083,-0.004034619672699159
5435,-700.5670279661555,-238.7826534615204,0.4009207700515744,-0.003818224199797232
5436,-700.4749235441166,-238.74363268058133,0.400549766873643,-0.0036018414332814252
5437,-700.3828042774912,-238.70464473988338,0.4002004013592624,-0.0033854708347486385
5438,-700.2906710739055,-238.66568767397538,0.39987267232067086,-0.003169111815302533
5439,-700.1985248409857,-238.62675951740619,0.3995665786313947,-0.0029527637385969078
5440,-700.1063664863574,-238.58785830472448,0.3992821192308396,-0.00273642592387569
5441,-700.014196917647,-238.5489820704791,0.39901929312858153,-0.0025200976490133056
5442,-699.9220170424803,-238.5101288492189,0.39877809940835096,-0.0023037781535505896
5443,-699.8298277684836,-238.4712966754926,0.3985585372317141,-0.0020874666417300307
5444,-699.7376300032829,-238.43248358384912,0.3983606058414519,-0.0018711622855292404
5445,-699.6454246545039,-238.39368760883707,0.39818430456463383,-0.0016548642276915237
5446,-699.5532126297732,-238.35490678500543,0.398029632815391,-0.00143857158475741
5447,-699.4609948367162,-238.31613914690286,0.39789659009738426,-0.0012222834500923414
5448,-699.3687721829594,-238.27738272907825,0.39778517600597046,-0.0010059988969143832
5449,-699.276545576129,-238.23863556608043,0.3976953902300663,-0.0007897169813208938
5450,-699.1843159238505,-238.19989569245809,0.3976272325537079,-0.0005734367453130821
5451,-699.0920841337504,-238.16116114276005,0.3975807028573108,-0.00035715721982233924
5452,-698.9998511134544,-238.12242995153517,0.3975558011186245,-0.0001408774277335941
5453,-698.9076177705888,-238.0837001533322,0.39755252741338637,7.540361309042139e-05
5454,-698.8153850127796,-238.0449697827,0.39757088191567275,0.000291686886785043
5455,-698.7231537476528,-238.00623687418727,0.3976108648979472,0.000507973376460712
5456,-698.6309248828345,-237.9674994623429,0.3976724767308074,0.0007242640611773022
5457,-698.5386993259506,-237.92875558171556,0.39775571788242814,0.0009405599129204647
5458,-698.4464779846273,-237.89000326685422,0.39786058891770326,0.001156861893576102
5459,-698.3542617664905,-237.85124055230762,0.39798709049708364,0.00137317095190402
5460,-698.2620515791664,-237.8124654726245,0.3981352233751146,0.0015894880205118047
5461,-698.1698483302811,-237.77367606235367,0.39830498839866757,0.0018058140128250394
5462,-698.0776529274601,-237.73487035604396,0.3984963865048718,0.0020221498200586256
5463,-697.9854662783304,-237.69604638824413,0.3987094187187406,0.0022384963081853353
5464,-697.8932892905171,-237.6572021935031,0.3989440861504965,0.002454854314902676
5465,-697.8011228716467,-237.61833580636954,0.3992003899925918,0.0026712246465991282
5466,-697.7089679293455,-237.57944526139227,0.3994783315164253,0.0028876080753159534
5467,-697.616825371239,-237.5405285931201,0.3997779120687559,0.0031040053357093366
5468,-697.5246961049536,-237.50158383610184,0.4000991330678125,0.003320417122009058
5469,-697.4325810381151,-237.4626090248863,0.400441995999098,0.0035368440849748305
5470,-697.3404810783497,-237.42360219402224,0.40080650241089266,0.0037532868288514412
5471,-697.2483971332836,-237.38456137805846,0.4011926539094467,0.003969745908318914
5472,-697.1563301105424,-237.3454846115438,0.4016004521538737,0.004186221825442561
5473,-697.0642809177526,-237.30636992902703,0.4020298988507357,0.0044027150266192205
5474,-696.97225046254,-237.267215365057,0.40248099574832336,0.00461922589952084
5475,-696.8802396525307,-237.22801895418243,0.40295374463063216,0.004835754770036661
5476,-696.7882493953508,-237.18877873095215,0.4034481473110283,0.005052301899210329
5477,-696.6962805946889,-237.14949273823865,0.4039631867861769,0.00519365271399854
5478,-696.6043337634974,-237.11015984495424,0.40447949881658735,0.005132585794206729
5479,-696.5124086980632,-237.07078043508477,0.40498970353086045,0.005071506449506872
5480,-696.4205051179317,-237.03135505485074,0.4054937997038865,0.005010415026563854
5481,-696.3286227426489,-236.99188425047276,0.4059917861449414,0.00494931186647537
5482,-696.2367612917607,-236.95236856817144,0.40648366169713607,0.004888197304833012
5483,-696.1449204848128,-236.9128085541674,0.4069694252368674,0.004827071671783992
5484,-696.0531000413508,-236.8732047546813,0.40744907567327704,0.004765935292093146
5485,-695.9612996809208,-236.8335577159336,0.4079226119477183,0.004704788485204867
5486,-695.8695191230682,-236.793867984145,0.4083900330332237,0.004643631565305981
5487,-695.7777580873392,-236.75413610553605,0.4088513379339847,0.004582464841388207
5488,-695.6860162932793,-236.71436262632736,0.40930652568483517,0.004521288617311195
5489,-695.5942934604344,-236.67454809273957,0.40975559535073997,0.004460103191865821
5490,-695.5025893083504,-236.63469305099326,0.4101985460262941,0.00439890885883736
5491,-695.4109035565726,-236.59479804730898,0.4106353768352217,0.004337705907069587
5492,-695.3192359246473,-236.55486362790737,0.4110660869298878,0.0042764946205284095
5493,-695.2275861321201,-236.514890339009,0.4114906754908122,0.004215275278366049
5494,-695.1359538985369,-236.47487872683456,0.4119091417261919,0.004154048154985445
5495,-695.0443389434434,-236.43482933760458,0.4123214848714307,0.0040928135201045105
5496,-694.9527409863853,-236.39474271753966,0.41272770418867133,0.004031571638821269
5497,-694.8611597469082,-236.3546194128604,0.4131277989663382,0.0039703227716785024
5498,-694.7695949445585,-236.31445996978735,0.4135217685186852,0.003909067174728912
5499,-694.6780462988816,-236.27426493454126,0.41390961218534933,0.003847805099600481
5500,-694.5865135294232,-236.2340348533426,0.41429132933091284,0.0037865367935616305
5501,-694.4949963557292,-236.19377027241197,0.41466691934446864,0.0037252624995872687
5502,-694.4034944973453,-236.15347173797005,0.4150363816391955,0.0036639824564242847
5503,-694.3120076738176,-236.11313979623736,0.41539971565193806,0.0036026968986575514
5504,-694.2205356046913,-236.07277499343456,0.4157569208427941,0.0035414060567760847
5505,-694.1290780095127,-236.03237787578223,0.41610799669470894,0.0034801101572389873
5506,-694.0376346078275,-235.99194898950094,0.41645294271307437,0.0034188094225422413
5507,-693.9462051191813,-235.9514888808113,0.41679175842533644,0.003357504071284931
5508,-693.8547892631201,-235.9109980959339,0.4171244433806093,0.003296194318235945
5509,-693.7633867591896,-235.87047718108948,0.4174509971492946,0.0032348803744008093
5510,-693.6719973269354,-235.8299266824984,0.41777141932271067,0.003173562447088285
5511,-693.5806206859035,-235.78934714638146,0.4180857095127231,0.003112240739977783
5512,-693.4892565556396,-235.74873911895912,0.4183938673513875,0.003050915453186194
5513,-693.3979046556896,-235.7081031464521,0.4186958924905957,0.0029895867833351665
5514,-693.3065647055992,-235.6674397750809,0.41899178460172926,0.0029282549236185037
5515,-693.215236424914,-235.62674955106618,0.4192815433753218,0.0028669200638692916
5516,-693.1239195331801,-235.58603302062852,0.4195651685207238,0.0028055823906278318
5517,-693.0326137499432,-235.5452907299885,0.41984265976577845,0.002744242087208964
5518,-692.941318794749,-235.5045232253667,0.4201140168565018,0.0026828993337698207
5519,-692.8500343871434,-235.4637310529839,0.42037923955677037,0.0026215543073776723
5520,-692.758760246672,-235.42291475906043,0.4206383276480168,0.002560207182077493
5521,-692.6674960928807,-235.38207488981703,0.42089128092892863,0.002498858128960308
5522,-692.5762416453152,-235.34121199147432,0.4211380992151583,0.002437507316230911
5523,-692.4849966235214,-235.30032661025285,0.4213787823390372,0.0023761549092760005
5524,-692.3937607470452,-235.25941929237328,0.4216133301492968,0.0023148010707323813
5525,-692.3025337354321,-235.21849058405613,0.4218417425107986,0.0022534459605548732
5526,-692.211315308228,-235.17754103152205,0.4220640193042676,0.002192089736084992
5527,-692.1201051849788,-235.13657118099158,0.4222801604260352,0.0021307325521189645
5528,-692.0289030852301,-235.0955815786854,0.42249016578778825,0.0020693745609761706
5529,-691.9377087285279,-235.05457277082414,0.4226940353163241,0.0020080159125676097
5530,-691.8465218344177,-235.01354530362823,0.42289176895331426,0.001946656754464086
5531,-691.7553421224457,-234.97249972331844,0.4230833666550729,0.0018852972319651216
5532,-691.6641693121571,-234.93143657611526,0.42326882839233315,0.0018239374881672175
5533,-691.573003123098,-234.89035640823934,0.42344815415003084,0.0017625776640325006
5534,-691.4818432748145,-234.84925976591134,0.4236213439270938,0.0017012178984574067
5535,-691.3906894868519,-234.80814719535172,0.42378839773623966,0.0016398583283410465
5536,-691.2995414787563,-234.7670192427812,0.42394931560377846,0.0015784990886542995
5537,-691.2083989700731,-234.72587645442027,0.4241040975694239,0.0015171403125082382
5538,-691.1172616803485,-234.68471937648962,0.42425274368611077,0.0014557821312229245
5539,-691.0261293291283,-234.6435485552099,0.4243952540198188,0.001394424674396234
5540,-690.9350016359579,-234.60236453680153,0.42453162864940513,0.0013330680699723421
5541,-690.843878320383,-234.56116786748524,0.4246618676664405,0.0012717124443109389
