time_stamp,data_value
1686646107.943947,95.599998
1686646107.953922,96.400002
1686646107.963923,97.599998
1686646107.973923,98.900002
1686646107.983928,100.199997
1686646107.994049,101.900002
1686646108.003927,103.800003
1686646108.013928,105.699997
1686646108.023935,107.800003
1686646108.033927,109.599998
1686646108.043955,111.599998
1686646108.053932,113.699997
1686646108.063940,115.300003
1686646108.074015,116.800003
1686646108.083964,117.900002
1686646108.094089,118.599998
1686646108.103966,119.300003
1686646108.113935,119.599998
1686646108.123932,119.599998
1686646108.133975,119.599998
1686646108.143945,119.699997
1686646108.154857,119.400002
1686646108.163968,119.000000
1686646108.173945,118.599998
1686646108.184945,118.300003
1686646108.193069,117.900002
1686646108.203976,117.699997
1686646108.213995,117.300003
1686646108.224963,116.900002
1686646108.233977,116.800003
1686646108.243948,116.400002
1686646108.253952,116.199997
1686646108.263947,115.900002
1686646108.273970,115.500000
1686646108.283950,115.300003
1686646108.294079,115.099998
1686646108.303971,115.099998
1686646108.313948,114.900002
1686646108.323956,114.900002
1686646108.333966,114.900002
1686646108.343998,115.099998
1686646108.353947,115.099998
1686646108.363961,115.099998
1686646108.373938,115.000000
1686646108.383952,115.099998
1686646108.393072,114.900002
1686646108.403986,115.099998
1686646108.413966,115.099998
1686646108.423954,115.099998
1686646108.433964,115.000000
1686646108.443963,115.099998
1686646108.453961,114.900002
1686646108.463954,114.900002
1686646108.473948,114.699997
1686646108.483966,114.300003
1686646108.493103,113.800003
1686646108.503969,113.400002
1686646108.513968,112.900002
1686646108.523965,112.500000
1686646108.533989,111.900002
1686646108.543975,111.099998
1686646108.553486,110.400002
1686646108.563983,109.599998
1686646108.573977,108.800003
1686646108.583980,108.099998
1686646108.594095,107.400002
1686646108.603967,106.599998
1686646108.613979,105.900002
1686646108.623960,105.099998
1686646108.633972,104.199997
1686646108.643968,103.400002
1686646108.653970,102.500000
1686646108.663993,101.699997
1686646108.674174,100.800003
1686646108.683964,100.000000
1686646108.694082,99.000000
1686646108.703978,98.199997
1686646108.712964,97.400002
1686646108.723969,96.699997
1686646108.733978,96.000000
1686646108.743968,95.300003
1686646108.753967,94.699997
1686646108.763974,94.300003
1686646108.773984,93.800003
1686646108.783085,93.400002
