time_stamp,data_value
1686646109.923072,0.000000
1686646109.933030,0.000000
1686646109.943055,0.000000
1686646109.953167,0.000000
1686646109.963058,0.000000
1686646109.973041,0.000000
1686646109.983055,0.000000
1686646109.993208,0.000000
1686646110.003034,0.000000
1686646110.013038,0.000000
1686646110.023052,0.000000
1686646110.033066,0.000000
1686646110.043050,0.000000
1686646110.053032,0.000000
1686646110.063082,0.000000
1686646110.073045,0.000000
1686646110.083044,0.000000
1686646110.093168,0.000000
1686646110.103086,0.000000
1686646110.113038,0.000000
1686646110.123061,0.000000
1686646110.124117,0.000000
1686646110.133119,0.000000
1686646110.143064,0.000000
1686646110.153050,0.000000
1686646110.164099,0.000000
1686646110.173043,0.000000
1686646110.183045,0.000000
1686646110.193184,0.000000
1686646110.203087,0.000000
1686646110.213084,0.000000
1686646110.223065,0.000000
1686646110.233046,0.000000
1686646110.243057,0.000000
1686646110.253422,0.000000
1686646110.263061,0.000000
1686646110.273055,0.000000
1686646110.283061,0.000000
1686646110.293183,0.000000
1686646110.303052,0.000000
1686646110.313071,0.000000
1686646110.323071,0.000000
1686646110.333065,0.000000
1686646110.343092,0.000000
1686646110.353105,0.000000
1686646110.363065,0.000000
1686646110.373052,0.000000
1686646110.383058,0.000000
1686646110.394243,0.000000
1686646110.403059,0.000000
1686646110.413205,0.000000
1686646110.423168,0.000000
1686646110.433272,0.000000
1686646110.443115,0.000000
1686646110.454256,0.000000
1686646110.463089,0.000000
1686646110.473249,0.000000
1686646110.483114,0.000000
1686646110.493258,0.000000
1686646110.504128,0.000000
1686646110.513272,0.000000
1686646110.523070,0.000000
1686646110.533234,0.000000
1686646110.543116,0.000000
1686646110.554231,0.000000
1686646110.556705,0.000000
1686646110.563095,0.000000
1686646110.563106,0.000000
1686646110.573229,0.000000
1686646110.583086,0.000000
1686646110.593656,0.000000
1686646110.604101,0.000000
1686646110.613209,0.000000
1686646110.623087,0.000000
1686646110.633257,0.000000
1686646110.643091,0.000000
1686646110.653255,0.000000
1686646110.663106,0.000000
1686646110.673258,0.000000
1686646110.683087,0.000000
1686646110.693237,0.000000
1686646110.703109,0.000000
1686646110.713516,0.000000
1686646110.723093,0.000000
1686646110.733706,0.000000
1686646110.743151,0.000000
1686646110.752916,0.000000
1686646110.763095,0.000000
1686646110.772866,0.000000
1686646110.783143,0.000000
1686646110.793237,0.000000
1686646110.803258,0.000000
1686646110.813057,0.000000
1686646110.823203,0.000000
1686646110.833076,0.000000
1686646110.843311,0.000000
1686646110.853047,0.000000
1686646110.863407,0.000000
1686646110.873174,0.000000
1686646110.882867,0.000000
1686646110.893059,0.000000
1686646110.903676,0.000000
1686646110.903678,0.000000
1686646110.914096,0.000000
1686646110.922748,0.000000
1686646110.933097,0.000000
1686646110.942897,0.000000
1686646110.953096,0.000000
1686646110.962994,0.000000
1686646110.963735,0.000000
1686646110.973107,0.000000
1686646110.983417,0.000000
1686646110.993245,0.000000
1686646111.003303,0.000000
1686646111.013090,0.000000
1686646111.023442,0.000000
1686646111.033184,0.000000
1686646111.043455,0.000000
1686646111.053101,0.000000
1686646111.063620,0.000000
1686646111.073107,0.000000
1686646111.083749,0.000000
1686646111.093151,0.000000
1686646111.103875,0.000000
1686646111.113138,0.000000
1686646111.123126,0.000000
1686646111.133125,0.000000
1686646111.144198,0.000000
1686646111.153219,0.000000
1686646111.163163,0.000000
1686646111.173140,0.000000
1686646111.183130,0.000000
1686646111.194310,0.000000
1686646111.203139,0.000000
1686646111.213177,0.000000
1686646111.223142,0.000000
1686646111.233177,0.000000
1686646111.244149,0.000000
1686646111.253158,0.000000
1686646111.264156,0.000000
1686646111.273175,0.000000
1686646111.284148,0.000000
1686646111.294269,0.000000
1686646111.304171,0.000000
1686646111.314213,0.000000
1686646111.324147,0.000000
1686646111.334203,0.000000
1686646111.344151,0.000000
1686646111.354215,0.000000
1686646111.363139,1.388889
1686646111.373192,2.777778
1686646111.383140,3.472222
1686646111.394342,4.166667
1686646111.403123,5.555555
1686646111.413213,5.555555
1686646111.423137,6.944445
1686646111.433282,6.944445
1686646111.443159,7.638889
1686646111.453205,8.333333
1686646111.463151,9.027778
1686646111.473204,9.722222
1686646111.483142,10.416667
1686646111.493280,11.805555
1686646111.503143,13.194445
1686646111.513244,14.583333
1686646111.523146,15.277778
1686646111.533226,15.972222
1686646111.543146,17.361111
1686646111.553241,18.750000
1686646111.563154,20.138889
1686646111.573247,20.833334
1686646111.583153,22.916666
1686646111.593310,24.305555
1686646111.603154,25.000000
1686646111.613279,25.694445
1686646111.623180,26.388889
1686646111.633282,26.388889
1686646111.646161,27.083334
1686646111.653255,27.777779
1686646111.663149,28.472221
1686646111.674294,29.166666
1686646111.683168,29.166666
1686646111.693282,29.166666
1686646111.703181,29.166666
1686646111.713310,29.861111
1686646111.723160,29.166666
1686646111.733282,29.166666
1686646111.743157,29.166666
1686646111.753282,29.861111
1686646111.763177,29.166666
1686646111.773294,29.166666
1686646111.783154,29.166666
1686646111.793292,29.166666
1686646111.803154,29.166666
1686646111.813306,29.166666
1686646111.823164,29.166666
1686646111.833302,29.166666
1686646111.843164,29.166666
1686646111.843163,29.166666
1686646111.853316,29.166666
1686646111.863167,29.166666
1686646111.873337,29.166666
1686646111.883162,29.166666
1686646111.893306,28.472221
1686646111.903208,28.472221
1686646111.914330,28.472221
1686646111.923180,28.472221
1686646111.934375,28.472221
1686646111.943176,27.777779
1686646111.953341,27.777779
1686646111.963169,27.083334
1686646111.973438,27.083334
1686646111.983174,27.777779
1686646111.993328,27.777779
1686646112.003179,27.083334
1686646112.013344,26.388889
1686646112.023173,26.388889
1686646112.033373,26.388889
1686646112.033379,26.388889
1686646112.043185,25.694445
1686646112.053368,26.388889
1686646112.063181,25.000000
1686646112.073364,24.305555
1686646112.083211,23.611111
1686646112.093393,22.916666
1686646112.103209,22.222221
1686646112.113418,21.527779
1686646112.123215,20.833334
1686646112.133380,20.138889
1686646112.144199,19.444445
1686646112.153448,18.055555
1686646112.163203,18.055555
1686646112.173429,17.361111
1686646112.183172,16.666666
1686646112.193314,15.972222
1686646112.203281,15.277778
1686646112.213433,14.583333
1686646112.223235,13.888889
1686646112.233436,13.194445
1686646112.244197,12.500000
1686646112.253351,12.500000
1686646112.264222,11.805555
1686646112.273350,11.111111
1686646112.284195,10.416667
1686646112.294323,10.416667
1686646112.303193,9.722222
1686646112.314321,9.027778
1686646112.323221,9.027778
1686646112.333455,8.333333
1686646112.343198,7.638889
1686646112.353564,7.638889
1686646112.363226,6.944445
1686646112.373731,6.944445
1686646112.383195,6.250000
1686646112.393360,5.555555
1686646112.403339,5.555555
1686646112.412958,4.861111
1686646112.423231,4.861111
1686646112.432950,4.166667
1686646112.443201,4.166667
1686646112.453090,3.472222
1686646112.463194,2.777778
1686646112.473194,2.777778
1686646112.483198,2.777778
1686646112.493328,2.083333
1686646112.503403,2.083333
1686646112.513502,2.083333
1686646112.523484,2.083333
1686646112.533480,2.083333
1686646112.543597,2.083333
1686646112.553495,2.083333
1686646112.563740,2.083333
1686646112.574520,1.388889
1686646112.582856,1.388889
1686646112.593569,1.388889
1686646112.602909,1.388889
1686646112.613501,1.388889
1686646112.623082,0.694444
1686646112.633519,0.694444
1686646112.643172,0.694444
1686646112.653573,0.694444
1686646112.663254,0.000000
1686646112.674531,0.694444
1686646112.683391,0.694444
1686646112.693545,0.694444
1686646112.703485,0.000000
1686646112.713547,0.000000
1686646112.723641,0.000000
1686646112.733528,0.000000
1686646112.743733,0.000000
1686646112.753553,0.000000
1686646112.763845,0.000000
1686646112.774578,0.000000
1686646112.783973,0.000000
1686646112.793060,0.000000
1686646112.803092,0.000000
1686646112.813585,0.000000
1686646112.823221,0.000000
1686646112.833613,0.000000
1686646112.833810,0.000000
1686646112.843251,0.000000
1686646112.853589,0.000000
1686646112.863236,0.000000
1686646112.873603,0.000000
1686646112.883238,0.000000
1686646112.893591,0.000000
1686646112.903274,0.000000
1686646112.913605,0.000000
1686646112.923233,0.000000
1686646112.933600,0.000000
1686646112.943247,0.000000
1686646112.953601,0.000000
1686646112.964286,0.000000
1686646112.973588,0.000000
1686646112.984369,0.000000
1686646112.993599,0.000000
1686646113.004244,0.000000
