time_stamp,data_value
1747817581.049212,8.078125
1747817581.049854,8.078125
1747817581.096820,7.730469
1747817581.147363,7.828125
1747817581.147860,7.828125
1747817581.147878,7.828125
1747817581.147991,7.828125
1747817581.196414,7.480469
1747817581.246829,7.164062
1747817581.296147,6.828125
1747817581.347380,6.535156
1747817581.396548,6.343750
1747817581.449888,6.167969
1747817581.495918,5.957031
1747817581.496051,5.957031
1747817581.496130,5.957031
1747817581.548621,5.808594
1747817581.595834,5.753906
1747817581.646765,5.664062
1747817581.696445,5.601562
1747817581.696680,5.601562
1747817581.696834,5.601562
1747817581.696997,5.601562
1747817581.747508,5.546875
1747817581.796163,5.492188
1747817581.796520,5.492188
1747817581.846794,5.425781
1747817581.895283,5.332031
1747817581.896380,5.332031
1747817581.947249,5.269531
1747817581.995813,5.242188
1747817581.996717,5.242188
1747817582.046756,5.242188
1747817582.096558,5.253906
1747817582.096856,5.253906
1747817582.147230,5.296875
1747817582.147276,5.296875
1747817582.148274,5.296875
1747817582.196081,5.339844
1747817582.296196,5.453125
1747817582.396494,5.125000
1747817582.396620,5.125000
1747817582.447753,4.980469
1747817582.496532,4.847656
1747817582.496569,4.847656
1747817582.497367,4.847656
1747817582.547229,4.699219
1747817582.595949,4.578125
1747817582.647823,4.476562
1747817582.696347,4.382812
1747817582.696988,4.382812
1747817582.746557,4.304688
1747817582.796446,4.210938
1747817582.846946,4.097656
1747817582.895976,3.953125
1747817582.946849,3.785156
1747817582.996735,3.679688
1747817582.997211,3.679688
1747817583.047504,3.660156
1747817583.095932,3.468750
1747817583.096182,3.468750
1747817583.147391,3.402344
1747817583.195809,3.363281
1747817583.195932,3.363281
1747817583.247760,3.324219
1747817583.296336,3.296875
1747817583.348812,3.281250
1747817583.351165,3.281250
1747817583.395878,3.265625
1747817583.446959,3.242188
1747817583.496453,3.257812
1747817583.547119,3.304688
1747817583.596019,3.359375
1747817583.647015,3.468750
1747817583.695827,3.535156
1747817583.695869,3.535156
1747817583.696030,3.535156
1747817583.747217,3.492188
1747817583.796562,3.371094
1747817583.895949,3.066406
1747817583.896039,3.066406
1747817583.946763,2.996094
1747817583.996469,2.964844
1747817584.047617,2.945312
1747817584.096646,2.941406
1747817584.148539,2.937500
1747817584.150217,2.937500
1747817584.150862,2.937500
1747817584.195710,2.925781
1747817584.246666,2.859375
1747817584.296099,2.707031
1747817584.347884,2.492188
1747817584.395949,2.281250
1747817584.396202,2.281250
1747817584.445744,2.105469
1747817584.448961,2.105469
1747817584.496114,1.000000
1747817584.496368,1.000000
1747817584.547324,1.000000
1747817584.547393,1.000000
1747817584.547945,1.000000
1747817584.596287,1.000000
1747817584.647279,0.000000
1747817584.647768,0.000000
1747817584.696270,0.000000
1747817584.696309,0.000000
1747817584.748182,0.000000
1747817584.795848,0.000000
1747817584.847251,0.000000
1747817584.847301,0.000000
1747817584.895592,0.000000
1747817584.896123,0.000000
1747817584.947624,0.000000
1747817584.996285,0.000000
1747817585.046484,0.000000
1747817585.046549,0.000000
1747817585.046616,0.000000
1747817585.095927,0.000000
1747817585.146874,0.000000
1747817585.247530,0.000000
1747817585.296564,0.000000
1747817585.346813,0.000000
1747817585.395928,0.000000
1747817585.446542,0.000000
1747817585.495949,2.015625
1747817585.547010,2.140625
1747817585.548249,2.140625
1747817585.596182,2.289062
1747817585.596235,2.289062
1747817585.596386,2.289062
1747817585.596514,2.289062
1747817585.646916,2.421875
1747817585.696543,2.535156
1747817585.747998,2.636719
1747817585.795948,2.750000
1747817585.796026,2.750000
1747817585.796163,2.750000
1747817585.846810,2.878906
1747817585.895998,2.980469
1747817585.946778,3.035156
1747817585.996365,3.070312
1747817586.047142,3.125000
1747817586.096874,3.214844
1747817586.150196,3.273438
1747817586.151705,3.273438
1747817586.195763,3.347656
1747817586.246951,3.457031
1747817586.295745,3.570312
1747817586.296046,3.570312
1747817586.350653,3.652344
1747817586.351071,3.652344
1747817586.395804,3.687500
1747817586.448576,3.695312
1747817586.496269,3.707031
1747817586.546978,3.742188
1747817586.547231,3.742188
1747817586.595664,3.777344
1747817586.596131,3.777344
1747817586.596210,3.777344
1747817586.647255,3.816406
1747817586.696090,3.859375
1747817586.696348,3.859375
1747817586.747033,3.929688
1747817586.796184,4.023438
1747817586.847355,4.105469
1747817586.847395,4.105469
1747817586.896038,4.195312
1747817586.947564,4.332031
1747817586.948958,4.332031
1747817586.996501,4.472656
1747817587.046841,4.597656
1747817587.096364,4.726562
1747817587.147032,4.875000
1747817587.196501,5.007812
1747817587.246666,5.101562
1747817587.295590,5.156250
1747817587.346471,5.238281
1747817587.397822,5.304688
1747817587.447391,5.343750
1747817587.495842,5.406250
1747817587.496977,5.406250
1747817587.546965,5.488281
1747817587.547386,5.488281
1747817587.595704,5.593750
1747817587.595921,5.593750
1747817587.596167,5.593750
1747817587.646994,5.718750
1747817587.647132,5.718750
1747817587.647164,5.718750
1747817587.696070,5.871094
1747817587.696118,5.871094
1747817587.696194,5.871094
1747817587.696418,5.871094
1747817587.746870,6.054688
1747817587.795782,6.230469
1747817587.895673,6.476562
1747817587.895957,6.476562
1747817587.896057,6.476562
1747817587.896180,6.476562
1747817587.995831,6.546875
1747817587.995919,6.546875
1747817587.996615,6.546875
1747817588.046802,6.566406
1747817588.046896,6.566406
1747817588.046941,6.566406
1747817588.095375,6.589844
1747817588.096079,6.589844
1747817588.146668,6.656250
1747817588.195741,6.777344
1747817588.196265,6.777344
1747817588.248763,6.914062
1747817588.250326,6.914062
1747817588.296063,7.031250
1747817588.347515,7.160156
1747817588.396221,7.261719
1747817588.396346,7.261719
1747817588.447249,7.375000
1747817588.447461,7.375000
1747817588.496376,7.453125
1747817588.547126,7.507812
1747817588.548799,7.507812
1747817588.550163,7.507812
1747817588.596196,7.574219
1747817588.647907,7.656250
1747817588.647985,7.656250
1747817588.695985,7.742188
1747817588.696567,7.742188
1747817588.747003,7.843750
1747817588.795923,7.957031
1747817588.847777,8.093750
1747817588.895646,8.187500
1747817588.895680,8.187500
1747817588.947316,8.304688
1747817588.995850,8.414062
1747817588.996636,8.414062
1747817589.047456,8.515625
1747817589.047632,8.515625
1747817589.096284,8.609375
1747817589.096327,8.609375
1747817589.147012,8.667969
1747817589.195838,8.757812
1747817589.196207,8.757812
1747817589.295699,8.933594
1747817589.296776,8.933594
1747817589.347217,9.035156
1747817589.395967,9.097656
1747817589.396074,9.097656
1747817589.396181,9.097656
1747817589.447711,9.222656
1747817589.496063,9.363281
1747817589.546670,9.453125
1747817589.596333,9.562500
1747817589.646797,9.621094
1747817589.647061,9.621094
1747817589.647290,9.621094
1747817589.695947,9.710938
1747817589.696016,9.710938
1747817589.746644,9.808594
1747817589.746803,9.808594
1747817589.796043,9.882812
1747817589.846872,9.945312
1747817589.895854,9.968750
1747817589.946609,10.019531
1747817589.946619,10.019531
1747817589.996394,10.078125
1747817590.047949,10.152344
1747817590.096176,10.250000
1747817590.146932,10.324219
1747817590.147375,10.324219
1747817590.195749,10.433594
1747817590.195833,10.433594
1747817590.195909,10.433594
1747817590.196048,10.433594
1747817590.196243,10.433594
1747817590.246975,10.531250
1747817590.247973,10.531250
1747817590.248443,10.531250
1747817590.295828,10.636719
1747817590.346807,10.773438
1747817590.395962,10.855469
1747817590.447506,10.898438
1747817590.496195,10.953125
1747817590.496292,10.953125
1747817590.496375,10.953125
1747817590.546959,11.058594
1747817590.547627,11.058594
1747817590.596069,11.136719
1747817590.647000,11.261719
1747817590.695922,11.277344
1747817590.746646,11.246094
1747817590.796568,11.210938
1747817590.796684,11.210938
1747817590.847726,11.246094
1747817590.896147,11.214844
1747817590.896284,11.214844
1747817590.896862,11.214844
1747817590.946775,11.179688
1747817590.995787,11.167969
1747817591.047096,11.179688
1747817591.096215,11.171875
1747817591.147495,11.136719
1747817591.147806,11.136719
1747817591.147877,11.136719
1747817591.196802,11.027344
1747817591.246899,10.949219
1747817591.247307,10.949219
1747817591.296157,10.910156
1747817591.347121,10.871094
1747817591.347284,10.871094
1747817591.347341,10.871094
1747817591.395760,10.816406
1747817591.395784,10.816406
1747817591.447454,10.757812
1747817591.447554,10.757812
1747817591.447880,10.757812
1747817591.448844,10.757812
1747817591.496239,10.679688
1747817591.496675,10.679688
1747817591.547808,10.582031
1747817591.595665,10.503906
1747817591.595738,10.503906
1747817591.595897,10.503906
1747817591.646732,10.437500
1747817591.696034,10.347656
1747817591.696147,10.347656
1747817591.748025,10.269531
1747817591.748716,10.269531
1747817591.796171,10.195312
1747817591.848057,10.144531
1747817591.848189,10.144531
1747817591.896760,10.101562
1747817591.947961,10.046875
1747817591.948293,10.046875
1747817591.948447,10.046875
1747817591.948917,10.046875
1747817591.996928,9.976562
1747817592.047527,9.929688
1747817592.047719,9.929688
1747817592.048633,9.929688
1747817592.096354,9.851562
1747817592.096416,9.851562
1747817592.149001,9.796875
1747817592.150398,9.796875
1747817592.195766,9.714844
1747817592.246984,9.609375
1747817592.296265,9.500000
1747817592.347547,9.425781
1747817592.347872,9.425781
1747817592.349109,9.425781
1747817592.349691,9.425781
1747817592.396326,9.339844
1747817592.447938,9.273438
1747817592.448528,9.273438
1747817592.496283,9.214844
1747817592.547177,9.191406
1747817592.595888,9.152344
1747817592.648333,9.109375
1747817592.648387,9.109375
1747817592.695827,9.070312
1747817592.747302,9.015625
1747817592.747342,9.015625
1747817592.747548,9.015625
1747817592.796130,8.972656
1747817592.846761,8.902344
1747817592.847621,8.902344
1747817592.895830,8.839844
